name,pointsource,description,digitalset,engunits,exdesc,future,pointtype,ptclassname,sourcetag,archiving,compressing,span,step,zero,changedate,changer,creationdate,creator,pointid,instrumentag
,C,,,Tires,Event=Philly.PHI.Press.02.Main Clock, if badval('Philly.PHI.Press.02.Net Tires Produced') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.02.Main Clock'=0 and tagval('Philly.PHI.Press.02.Press Status','*-1m')=1  then 'Philly.PHI.Press.02.Net Tires Produced'+1 else 'Philly.PHI.Press.02.Net Tires Produced',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,692,
,C,,,state,Event=Philly.PHI.Press.02.Main Clock, if 'Philly.PHI.Press.02.Main Clock'=0 then if tagmax('Philly.PHI.Press.02.Main Clock','*','*-1m')>95 then 1 else if tagmax('Philly.PHI.Press.02.Main Clock','*','*-1m')>91 then 2 else if tagmax('Philly.PHI.Press.02.Main Clock','*','*-1m')>88 then 3 else if tagmax('Philly.PHI.Press.02.Main Clock','*','*-1m')>85 then 4 else 0 else 'Philly.PHI.Press.02.Press Status',0,Float32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,693,
,C,,,PSI,If 'Philly.PHI.Press.02.Press status'=1 then if 'Philly.PHI.Press.02.LidPosition'=0 then 0 else if 'Philly.PHI.Press.02.Curing Phase'=0 Then 0 else if 'Philly.PHI.Press.02.Curing Phase'=1 then 100-'Philly.PHI.Press.02.Main Clock' else if 'Philly.PHI.Press.02.Curing Phase'=2 then 110-'Philly.PHI.Press.02.Main Clock' else if 'Philly.PHI.Press.02.Curing Phase'=3 then 150-'Philly.PHI.Press.02.Main Clock' else if 'Philly.PHI.Press.02.Curing Phase'=4 then 100-'Philly.PHI.Press.02.Main Clock' else 0 else 0,0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,694,
,L,,,Tires/hour,,0,Float64,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,695,
,C,,,Type,Event=Philly.PHI.Press.02.Main Clock, if badval('Philly.PHI.Press.02.Reference Type') then 0 else if Hour('*')>Hour('*-10m') then if TagMax('Philly.PHI.Press.02.Main Clock','*-10m','*') > 97 then 0 Else if TagMax('Philly.PHI.Press.02.Main Clock','*-10m','*')>95 then 1 Else if TagMax('Philly.PHI.Press.02.Main Clock','*-10m','*')>93 then 2 Else if TagMax('Philly.PHI.Press.02.Main Clock','*-10m','*')>91 then 3 Else 4 else NoOutput(),0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,696,
,C,,,Scrap Tires,Event=Philly.PHI.Press.02.Main Clock, if badval('Philly.PHI.Press.02.Scrap Tires') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.02.Main Clock'=0 and tagval('Philly.PHI.Press.02.Press Status','*-1m')=1 then if Tagmax('Philly.PHI.Press.02.Main Clock','*','*-1m') <= 87  then 'Philly.PHI.Press.02.Scrap Tires'+1 else 'Philly.PHI.Press.02.Scrap Tires' else 'Philly.PHI.Press.02.Scrap Tires',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,697,
,C,,,Kg/h,If 'Philly.PHI.Press.02.Press Status'<>1 OR 'Philly.PHI.Press.02.Curing Phase'=0 OR  'Philly.PHI.Press.02.LidPosition'=0 then 0 else 10-sqr('Philly.PHI.Press.02.Main Clock'),0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,698,
,C,,,Phase,Event=Philly.PHI.Press.03.Main Clock, if 'Philly.PHI.Press.03.Press Status'=1 then if 'Philly.PHI.Press.03.Main Clock'>=1 and 'Philly.PHI.Press.03.Main Clock'<=10 then 1 else if 'Philly.PHI.Press.03.Main Clock'>10 and 'Philly.PHI.Press.03.Main Clock'<=33 then 2 else if 'Philly.PHI.Press.03.Main Clock'>33 and 'Philly.PHI.Press.03.Main Clock'<=66 then 3 else if 'Philly.PHI.Press.03.Main Clock'>66 then 4 else 0 else 0,0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,699,
,C,,,deg C,If 'Philly.PHI.Press.03.Press Status'=1 then if 'Philly.PHI.Press.03.Curing Phase'= 0 Then 'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=1 then 3*'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=2 then 2*'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=3 then 1*'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=4 then 0.5*'Philly.PHI.Press.03.Main Clock' else 0 else 0,0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,700,
,L,,,Position,,0,Float32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,701,
,9,,,% ,(1,10)(2,33)(2,66)(1,100),0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,702,
,C,,,deg C, TagAvg('Philly.PHI.Press.03.Main Clock','*-30m','*'),0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,703,
,C,,,Tires,Event=Philly.PHI.Press.03.Main Clock, if badval('Philly.PHI.Press.03.Net Tires Produced') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.03.Main Clock'=0 and tagval('Philly.PHI.Press.03.Press Status','*-1m')=1  then 'Philly.PHI.Press.03.Net Tires Produced'+1 else 'Philly.PHI.Press.03.Net Tires Produced',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,704,
,C,,,state,Event=Philly.PHI.Press.03.Main Clock, if 'Philly.PHI.Press.03.Main Clock'=0 then if tagmax('Philly.PHI.Press.03.Main Clock','*','*-1m')>95 then 1 else if tagmax('Philly.PHI.Press.03.Main Clock','*','*-1m')>91 then 2 else if tagmax('Philly.PHI.Press.03.Main Clock','*','*-1m')>88 then 3 else if tagmax('Philly.PHI.Press.03.Main Clock','*','*-1m')>85 then 4 else 0 else 'Philly.PHI.Press.03.Press Status',0,Float32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,705,
,C,,,PSI,If 'Philly.PHI.Press.03.Press status'=1 then if 'Philly.PHI.Press.03.LidPosition'=0 then 0 else if 'Philly.PHI.Press.03.Curing Phase'=0 Then 0 else if 'Philly.PHI.Press.03.Curing Phase'=1 then 100-'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=2 then 110-'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=3 then 150-'Philly.PHI.Press.03.Main Clock' else if 'Philly.PHI.Press.03.Curing Phase'=4 then 100-'Philly.PHI.Press.03.Main Clock' else 0 else 0,0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,706,
,L,,,Tires/hour,,0,Float64,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,707,
,C,,,Type,Event=Philly.PHI.Press.03.Main Clock, if badval('Philly.PHI.Press.03.Reference Type') then 0 else if Hour('*')>Hour('*-10m') then if TagMax('Philly.PHI.Press.03.Main Clock','*-10m','*') > 97 then 0 Else if TagMax('Philly.PHI.Press.03.Main Clock','*-10m','*')>95 then 1 Else if TagMax('Philly.PHI.Press.03.Main Clock','*-10m','*')>93 then 2 Else if TagMax('Philly.PHI.Press.03.Main Clock','*-10m','*')>91 then 3 Else 4 else NoOutput(),0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,708,
,C,,,Scrap Tires,Event=Philly.PHI.Press.03.Main Clock, if badval('Philly.PHI.Press.03.Scrap Tires') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.03.Main Clock'=0 and tagval('Philly.PHI.Press.03.Press Status','*-1m')=1 then if Tagmax('Philly.PHI.Press.03.Main Clock','*','*-1m') <= 87  then 'Philly.PHI.Press.03.Scrap Tires'+1 else 'Philly.PHI.Press.03.Scrap Tires' else 'Philly.PHI.Press.03.Scrap Tires',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,709,
,C,,,Kg/h,If 'Philly.PHI.Press.03.Press Status'<>1 OR 'Philly.PHI.Press.03.Curing Phase'=0 OR  'Philly.PHI.Press.03.LidPosition'=0 then 0 else 10-sqr('Philly.PHI.Press.03.Main Clock'),0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,710,
,C,,,Phase,Event=Philly.PHI.Press.04.Main Clock, if 'Philly.PHI.Press.04.Press Status'=1 then if 'Philly.PHI.Press.04.Main Clock'>=1 and 'Philly.PHI.Press.04.Main Clock'<=10 then 1 else if 'Philly.PHI.Press.04.Main Clock'>10 and 'Philly.PHI.Press.04.Main Clock'<=33 then 2 else if 'Philly.PHI.Press.04.Main Clock'>33 and 'Philly.PHI.Press.04.Main Clock'<=66 then 3 else if 'Philly.PHI.Press.04.Main Clock'>66 then 4 else 0 else 0,0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,711,
,C,,,deg C,If 'Philly.PHI.Press.04.Press Status'=1 then if 'Philly.PHI.Press.04.Curing Phase'= 0 Then 'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=1 then 3*'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=2 then 2*'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=3 then 1*'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=4 then 0.5*'Philly.PHI.Press.04.Main Clock' else 0 else 0,0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,712,
,L,,,Position,,0,Float32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,713,
,9,,,% ,(1,10)(2,33)(2,66)(1,100),0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,714,
,C,,,deg C, TagAvg('Philly.PHI.Press.04.Main Clock','*-30m','*'),0,Float32,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,715,
,C,,,Tires,Event=Philly.PHI.Press.04.Main Clock, if badval('Philly.PHI.Press.04.Net Tires Produced') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.04.Main Clock'=0 and tagval('Philly.PHI.Press.04.Press Status','*-1m')=1  then 'Philly.PHI.Press.04.Net Tires Produced'+1 else 'Philly.PHI.Press.04.Net Tires Produced',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,716,
,C,,,state,Event=Philly.PHI.Press.04.Main Clock, if 'Philly.PHI.Press.04.Main Clock'=0 then if tagmax('Philly.PHI.Press.04.Main Clock','*','*-1m')>95 then 1 else if tagmax('Philly.PHI.Press.04.Main Clock','*','*-1m')>91 then 2 else if tagmax('Philly.PHI.Press.04.Main Clock','*','*-1m')>88 then 3 else if tagmax('Philly.PHI.Press.04.Main Clock','*','*-1m')>85 then 4 else 0 else 'Philly.PHI.Press.04.Press Status',0,Float32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,717,
,C,,,PSI,If 'Philly.PHI.Press.04.Press status'=1 then if 'Philly.PHI.Press.04.LidPosition'=0 then 0 else if 'Philly.PHI.Press.04.Curing Phase'=0 Then 0 else if 'Philly.PHI.Press.04.Curing Phase'=1 then 100-'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=2 then 110-'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=3 then 150-'Philly.PHI.Press.04.Main Clock' else if 'Philly.PHI.Press.04.Curing Phase'=4 then 100-'Philly.PHI.Press.04.Main Clock' else 0 else 0,0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,718,
,L,,,Tires/hour,,0,Float64,classic,,1,1,100,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,719,
,C,,,Type,Event=Philly.PHI.Press.04.Main Clock, if badval('Philly.PHI.Press.04.Reference Type') then 0 else if Hour('*')>Hour('*-10m') then if TagMax('Philly.PHI.Press.04.Main Clock','*-10m','*') > 97 then 0 Else if TagMax('Philly.PHI.Press.04.Main Clock','*-10m','*')>95 then 1 Else if TagMax('Philly.PHI.Press.04.Main Clock','*-10m','*')>93 then 2 Else if TagMax('Philly.PHI.Press.04.Main Clock','*-10m','*')>91 then 3 Else 4 else NoOutput(),0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,720,
,C,,,Scrap Tires,Event=Philly.PHI.Press.04.Main Clock, if badval('Philly.PHI.Press.04.Scrap Tires') or (hour('*')=0 and minute('*')=0) then 0 else if 'Philly.PHI.Press.04.Main Clock'=0 and tagval('Philly.PHI.Press.04.Press Status','*-1m')=1 then if Tagmax('Philly.PHI.Press.04.Main Clock','*','*-1m') <= 87  then 'Philly.PHI.Press.04.Scrap Tires'+1 else 'Philly.PHI.Press.04.Scrap Tires' else 'Philly.PHI.Press.04.Scrap Tires',0,Int32,classic,,1,1,100,1,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,721,
,C,,,Kg/h,If 'Philly.PHI.Press.04.Press Status'<>1 OR 'Philly.PHI.Press.04.Curing Phase'=0 OR  'Philly.PHI.Press.04.LidPosition'=0 then 0 else 10-sqr('Philly.PHI.Press.04.Main Clock'),0,Float32,classic,,1,1,200,0,0,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,08/04/2019 15:34:45,RDXPISANDBOX\bjorn.johnson,722,
,PINGDA,,,,,0,Float32,classic,,1,1,10000,0,0,10/05/2019 19:55:26,RDXPISANDBOX\zachary.burke,10/05/2019 19:35:52,RDXPISANDBOX\zachary.burke,743,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 21:35:38,RDXPISANDBOX\aditya.sen,21/11/2019 21:35:38,RDXPISANDBOX\aditya.sen,1251,
,L,,,,,0,Float64,base,,1,1,100,0,0,08/04/2019 17:24:46,piadmin,08/04/2019 17:24:46,piadmin,732,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:22:36,piadmin,08/04/2019 17:22:36,piadmin,730,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:23:13,RDXPISANDBOX\bjorn.johnson,08/04/2019 17:23:13,RDXPISANDBOX\bjorn.johnson,731,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,734,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,725,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,738,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,726,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,735,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,727,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,737,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,728,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,736,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,729,
,L,,,,,0,Float64,base,,1,1,100,0,0,09/04/2019 12:45:00,piadmin,09/04/2019 12:45:00,piadmin,733,
,L,,,,,0,Int32,base,,1,1,100,0,0,08/04/2019 17:09:35,piadmin,08/04/2019 17:09:35,piadmin,724,
,PIAnalysisService,,,,,0,Int32,base,,1,0,5,0,0,25/02/2019 20:25:06,RDXPISANDBOX\bjorn.johnson,01/02/2019 14:07:54,RDXPISANDBOX\bjorn.johnson,564,
,L,,,,,0,Float64,base,,1,1,100,0,0,10/12/2019 19:02:34,piadmin,10/12/2019 19:02:34,piadmin,1332,
,L,,,,,0,Float64,base,,1,1,100,0,0,10/12/2019 19:02:34,piadmin,10/12/2019 19:02:34,piadmin,1331,
,L,,,,,0,Float64,base,,1,1,100,0,0,10/12/2019 19:02:33,piadmin,10/12/2019 19:02:33,piadmin,1312,
,L,,,,,0,Float32,classic,,1,1,100,0,0,18/10/2018 18:47:32,RDXPISANDBOX\ben.perez,18/10/2018 18:47:32,RDXPISANDBOX\ben.perez,433,
,R,,,,,0,Float32,classic,,1,1,100,0,0,10/07/2018 04:52:09,piadmin,10/07/2018 04:52:09,piadmin,1,
,R,,,,,0,Float32,classic,,1,1,100,0,0,10/07/2018 04:52:09,piadmin,10/07/2018 04:52:09,piadmin,2,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 00:55:07,piadmin,22/11/2019 00:55:07,piadmin,1286,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1292,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:30:44,piadmin,21/11/2019 23:30:44,piadmin,1263,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:32:05,piadmin,21/11/2019 23:32:05,piadmin,1266,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1289,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1293,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 00:57:07,piadmin,22/11/2019 00:57:07,piadmin,1287,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:32:05,piadmin,21/11/2019 23:32:05,piadmin,1267,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:30:44,piadmin,21/11/2019 23:30:44,piadmin,1264,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1290,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 00:57:07,piadmin,22/11/2019 00:57:07,piadmin,1288,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1294,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:32:05,piadmin,21/11/2019 23:32:05,piadmin,1268,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:30:44,piadmin,21/11/2019 23:30:44,piadmin,1265,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:03,piadmin,22/11/2019 01:02:03,piadmin,1291,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:04,piadmin,22/11/2019 01:02:04,piadmin,1306,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:34:45,piadmin,21/11/2019 23:34:45,piadmin,1274,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:18:42,piadmin,21/11/2019 23:18:42,piadmin,1261,
,L,,,,,0,Float64,base,,1,1,100,0,0,22/11/2019 01:02:04,piadmin,22/11/2019 01:02:04,piadmin,1307,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:18:42,piadmin,21/11/2019 23:18:42,piadmin,1262,
,L,,,,,0,Float64,base,,1,1,100,0,0,21/11/2019 23:34:45,piadmin,21/11/2019 23:34:45,piadmin,1275,
,PIAnalysisService,,,,,0,Int32,base,,1,0,5,0,0,04/04/2019 18:52:44,RDXPISANDBOX\bjorn.johnson,04/04/2019 18:52:44,RDXPISANDBOX\bjorn.johnson,568,
,R,,,,,0,Float32,classic,,1,1,100,0,0,25/10/2018 13:57:32,RDXPISANDBOX\ben.perez,18/10/2018 19:30:43,RDXPISANDBOX\ben.perez,434,
,L,,,,,0,Float32,classic,,1,1,100,0,0,25/10/2018 16:18:55,RDXPISANDBOX\ben.perez,25/10/2018 16:18:55,RDXPISANDBOX\ben.perez,464,
,OPC,,,,[UI_DEVSTAT],0,String,classic,,1,1,100,1,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,747,
,OPC,,,seconds,[UI_HEARTBEAT],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,746,
,OPC,,,points,[UI_POINTCOUNT],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,745,
,OPC,,,events,[UI_IORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,749,
,OPC,,,messages,[UI_MSGCOUNT],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,750,
,OPC,,,events,[UI_OUTPUTBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,752,
,OPC,,,events,[UI_OUTPUTRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,751,
,OPC,,,events,[UI_SCBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,756,
,OPC,,,events,[UI_SCBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,761,
,OPC,,,events,[UI_SCBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,768,
,OPC,,,events,[UI_SCBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,775,
,OPC,,,events,[UI_SCBVRATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,782,
,OPC,,,milliseconds,[UI_SCINDEVSCANTIME],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,766,
,OPC,,,milliseconds,[UI_SCINDEVSCANTIME],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,773,
,OPC,,,milliseconds,[UI_SCINDEVSCANTIME],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,780,
,OPC,,,milliseconds,[UI_SCINDEVSCANTIME],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:59,PIInterface_PIBufss,17/05/2019 12:55:59,PIInterface_PIBufss,787,
,OPC,,,,[UI_SCINFO],0,String,classic,,1,1,100,1,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,748,
,OPC,,,events,[UI_SCIORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:57,PIInterface_PIBufss,17/05/2019 12:55:57,PIInterface_PIBufss,755,
,OPC,,,events,[UI_SCIORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,760,
,OPC,,,events,[UI_SCIORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,767,
,OPC,,,events,[UI_SCIORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,774,
,OPC,,,events,[UI_SCIORATE],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,781,
,OPC,,,points,[UI_SCPOINTCOUNT],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,759,
,OPC,,,points,[UI_SCPOINTCOUNT],0,Int32,classic,,1,1,100,0,0,17/05/2019 12:55:58,PIInterface_PIBufss,17/05/2019 12:55:58,PIInterface_PIBufss,764,
